Corrected time (s);WE(1).Current (A);Time (s);WE(1).Potential (V);Index
3999.99998990097;3.52508544921875E-05;4015.98015186062;0.79925537109375;401
4009.99998987572;3.58734130859375E-05;4025.98015183538;0.799560546875;402
4019.99998985048;3.56201171875E-05;4035.98015181013;0.799560546875;403
4029.99998982523;3.468017578125E-05;4045.98015178488;0.79986572265625;404
4039.99998979998;3.45489501953125E-05;4055.98015175963;0.799560546875;405
4049.99998977473;3.4466552734375E-05;4065.98015173439;0.79986572265625;406
4059.99998974949;3.541259765625E-05;4075.98015170914;0.799560546875;407
4069.99998972424;3.4844970703125E-05;4085.98015168389;0.799560546875;408
4079.99998969899;3.5198974609375E-05;4095.98015165864;0.79986572265625;409
4089.99998967374;3.53179931640625E-05;4105.9801516334;0.799560546875;410
4099.9999896485;3.4637451171875E-05;4115.98015160815;0.8001708984375;411
4109.99998962325;3.51531982421875E-05;4125.9801515829;0.79986572265625;412
4119.999989598;3.468017578125E-05;4135.98015155765;0.799560546875;413
4129.99998957275;3.38897705078125E-05;4145.98015153241;0.79986572265625;414
4139.9999895475;3.42559814453125E-05;4155.98015150716;0.79986572265625;415
4149.99998952226;3.389892578125E-05;4165.98015148191;0.799560546875;416
4159.99998949701;3.43353271484375E-05;4175.98015145666;0.799560546875;417
4169.99998947176;3.37158203125E-05;4185.98015143142;0.79925537109375;418
4179.99998944651;3.39813232421875E-05;4195.98015140617;0.79925537109375;419
4189.99998942127;3.34320068359375E-05;4205.98015138092;0.8001708984375;420
4199.99998939602;3.4381103515625E-05;4215.98015135567;0.799560546875;421
4209.99998937077;3.33953857421875E-05;4225.98015133043;0.79925537109375;422
4219.99998934552;3.37127685546875E-05;4235.98015130518;0.799560546875;423
4229.99998932028;3.34320068359375E-05;4245.98015127993;0.79986572265625;424
4239.99998929503;3.3526611328125E-05;4255.98015125468;0.79986572265625;425
4249.99998926978;3.30413818359375E-05;4265.98015122944;0.79986572265625;426
4259.99998924453;3.336181640625E-05;4275.98015120419;0.8001708984375;427
4269.99998921929;3.30535888671875E-05;4285.98015117894;0.799560546875;428
4279.99998919404;3.2421875E-05;4295.98015115369;0.799560546875;429
4289.99998916879;3.29742431640625E-05;4305.98015112845;0.79986572265625;430
